timestamp,prolificID,studyID,sessionID,userID,questionNum,userAgent,value
2025-04-23 23:49:00.464,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,load home page
2025-04-23 23:49:02.963,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,load verify page
2025-04-23 23:49:06.481,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,load training page
2025-04-23 23:49:40.987,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,load home page
2025-04-23 23:49:44.232,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,load verify page
2025-04-23 23:49:49.020,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,load training page
2025-04-23 23:50:06.311,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,0.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,load question 0
2025-04-23 23:50:08.029,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,0.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,3
2025-04-23 23:50:08.084,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,1.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,load question 1
2025-04-23 23:50:09.624,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,1.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,3
2025-04-23 23:50:09.680,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,2.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,load question 2
2025-04-23 23:50:11.141,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,2.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,3
2025-04-23 23:50:11.194,659d8c0d51c2fd4133cd4ed6,6807d36871290d0a1762c3dc,0xasmx23uvd,4.0,3.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:137.0) Gecko/20100101 Firefox/137.0,load question 3
2025-04-23 23:52:14.701,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load home page
2025-04-23 23:52:31.790,,,,7.0,,Googlebot/2.1 ( http://www.googlebot.com/bot.html),load home page
2025-04-23 23:52:36.438,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load verify page
2025-04-23 23:53:31.009,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load training page
2025-04-23 23:53:34.752,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load home page
2025-04-23 23:53:43.784,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load verify page
2025-04-23 23:54:20.002,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load training page
2025-04-23 23:55:04.037,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 0
2025-04-23 23:55:07.443,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",65
2025-04-23 23:55:07.519,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 1
2025-04-23 23:55:15.099,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",35
2025-04-23 23:55:15.196,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,2.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 2
2025-04-23 23:55:24.705,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,2.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",35
2025-04-23 23:55:24.791,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,3.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 3
2025-04-23 23:55:36.281,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,3.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",35
2025-04-23 23:55:36.358,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,4.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 4
2025-04-23 23:55:42.848,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,4.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",25
2025-04-23 23:55:42.919,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 5
2025-04-23 23:55:49.274,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,0.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 0
2025-04-23 23:55:51.019,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",26
2025-04-23 23:55:51.086,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,6.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 6
2025-04-23 23:55:53.103,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,0.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",20
2025-04-23 23:55:53.132,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,1.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 1
2025-04-23 23:55:59.514,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,1.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",29
2025-04-23 23:55:59.562,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,2.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 2
2025-04-23 23:56:04.876,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,6.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",45
2025-04-23 23:56:04.948,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,7.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 7
2025-04-23 23:56:05.765,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,2.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",20
2025-04-23 23:56:05.795,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,3.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 3
2025-04-23 23:56:10.733,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,3.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",49
2025-04-23 23:56:10.777,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,4.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 4
2025-04-23 23:56:11.897,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,7.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",28
2025-04-23 23:56:11.971,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,8.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 8
2025-04-23 23:56:16.965,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,4.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",47
2025-04-23 23:56:16.995,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,5.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 5
2025-04-23 23:56:19.506,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,8.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",45
2025-04-23 23:56:19.589,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,9.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 9
2025-04-23 23:56:25.937,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,5.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",46
2025-04-23 23:56:25.963,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,6.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 6
2025-04-23 23:56:27.775,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,9.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",30
2025-04-23 23:56:27.842,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,10.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 10
2025-04-23 23:56:31.299,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,6.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",15
2025-04-23 23:56:31.331,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,7.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 7
2025-04-23 23:56:36.422,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,10.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",27
2025-04-23 23:56:36.494,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,11.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 11
2025-04-23 23:56:36.517,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,7.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",28
2025-04-23 23:56:36.544,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,8.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 8
