timestamp,prolificID,studyID,sessionID,userID,questionNum,userAgent,value
2025-04-23 23:55:04.037,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 0
2025-04-23 23:55:07.443,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",65
2025-04-23 23:55:07.519,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 1
2025-04-23 23:55:15.099,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",35
2025-04-23 23:55:15.196,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,2.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 2
2025-04-23 23:55:24.705,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,2.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",35
2025-04-23 23:55:24.791,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,3.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 3
2025-04-23 23:55:36.281,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,3.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",35
2025-04-23 23:55:36.358,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,4.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 4
2025-04-23 23:55:42.848,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,4.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",25
